id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
715,BME Women Grad Group,prod,"gradwomen.bme.umn.edu, gradwomen.dev.umn.edu","mcdo0486, cummi488",gradwomen.bme.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
704,Boehnke Group,prod,"boehnke-cems.dev.umn.edu, boehnke-cems.stg.umn.edu",mcdo0486,boehnke.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
893,Boundary Element Method and Green's functions,prod,"george-and-bem-cege.dev.umn.edu, george-and-bem-cege.stg.umn.edu, george-and-bem-cege.dl9.umn.edu, george-and-bem.cege.umn.edu",mcdo0486,george-and-bem.cege.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
814,Bowser Research Group,"test, prod","bowser-chem.dev.umn.edu, bowser-chem.stg.umn.edu",burke635,bowser.chem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
737,calabrese Research Group,"test, prod","calabrese.dl8.umn.edu, calabrese.stg.umn.edu, calabrese.cems.umn.edu",mcdo0486,calabrese.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
804,Cancer Bioengineering Initiative,prod,"cancerbioengineering.dev.umn.edu, cancerbioengineering.stg.umn.edu",mhoedema,cancerbioengineering.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
765,Carlson Research Group,"test, prod","carlson.stg.umn.edu, carlson.dev.umn.edu, carlson.dl9.umn.edu",schul132,carlson.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CHEM - Dept of Chemistry on 2025-05-15,False,,True,Drupal
668,CarrieEJennings.umn.edu,prod,"carrieejennings.umn.edu, carrieejennings.dev.umn.edu, carrieejennings.stg.umn.edu",carrie,carrieejennings.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
812,CAUSE,"dev, test, prod","cause.stg.umn.edu, cause.dev.umn.edu, cause.dl9.umn.edu",xion1300,cause.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
1606,Cavitation and Bubbly Flows,"dev, test, prod","cav.stg.umn.edu, cav.dev.umn.edu, cav.dl9.umn.edu, cav.safl.umn.edu","ctn, imxxx021, jhong",cav.umn.edu,CSE - College of Science & Engineering,Moved from SAFL - St Anthony Falls Lab on 2025-05-15,False,,True,Drupal
739,cbt Research Group,"test, prod","cbt.dl8.umn.edu, cbt.stg.umn.edu, cbt.cems.umn.edu",mcdo0486,cbt.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
711,CEMS Graduate Students Committee,prod,"gsc-cems.dev.umn.edu, gsc-cems.stg.umn.edu",mcdo0486,gsc.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
