id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1213,BetterCareMN,prod,"bettercaremn.dev.umn.edu, bettercaremn.stg.umn.edu",adangol,bettercaremn.umn.edu,MED - Medical School,None,True,,True,Drupal
1344,Camell Lab,"test, prod","camelllab.dev.umn.edu, camell.umn.edu, camelllab.stg.umn.edu",ccamell,camelllab.umn.edu,MED - Medical School,None,True,,True,Drupal
1154,Lun Lab,prod,"lun.dev.umn.edu, lun.stg.umn.edu","adangol, xlun",lun.umn.edu,MED - Medical School,None,True,,True,Drupal
1245,Medical School PCID9,"dev, test, prod","med-d9.dev.umn.edu, med-d9.stg.umn.edu, med-d9.prd.umn.edu, www.med.umn.edu, immunology.umn.edu, www.immunology.umn.edu, gme.umn.edu, www.gme.umn.edu, www.stemcell.umn.edu, www.surgery.umn.edu, peds.umn.edu, ccir.umn.edu, anesthesiology.umn.edu, biobehavioral.umn.edu, biomedical.umn.edu, blazarlab.umn.edu, caimh.umn.edu, crm.umn.edu, dermatology.umn.edu, dom.umn.edu, emergencymedicine.umn.edu, ent.umn.edu, familymedicine.umn.edu, globalhealth.umn.edu, globalmedicine.umn.edu, healthdisparities.umn.edu, lionsvoiceclinic.umn.edu, mdcenter.umn.edu, medopd.umn.edu, medpeds.umn.edu, microbiology.umn.edu, mortuaryscience.umn.edu, neurology.umn.edu, neurosci.umn.edu, neurosurgery.umn.edu, obgyn.umn.edu, ophthalmology.umn.edu, ortho.umn.edu, pathology.umn.edu, pediatrics.umn.edu, pharmacology.umn.edu, physicalrehab.umn.edu, physiology.umn.edu, psychiatry.umn.edu, radiationoncology.umn.edu, radiology.umn.edu, rehabmedicine.umn.edu, rpap.umn.edu, skoap.umn.edu, stemcell.umn.edu, surgery.umn.edu, uic.umn.edu, urology.umn.edu, womenshealth.umn.edu, www.anesthesiology.umn.edu, www.biobehavioral.umn.edu, www.biomedical.umn.edu, www.caimh.umn.edu, www.ccir.umn.edu, www.dermatology.umn.edu, www.dom.umn.edu, www.emergencymedicine.umn.edu, www.ent.umn.edu, www.familymedicine.umn.edu, www.globalhealth.umn.edu, www.globalmedicine.umn.edu, www.healthdisparities.umn.edu, www.lionsvoiceclinic.umn.edu, www.mdcenter.umn.edu, www.medpeds.umn.edu, www.microbiology.umn.edu, www.mortuaryscience.umn.edu, www.neurology.umn.edu, www.neurosci.umn.edu, www.neurosurgery.umn.edu, www.obgyn.umn.edu, www.ophthalmology.umn.edu, www.ortho.umn.edu, www.pathology.umn.edu, www.pediatrics.umn.edu, www.peds.umn.edu, www.pharmacology.umn.edu, www.physicalrehab.umn.edu, www.physiology.umn.edu, www.psychiatry.umn.edu, www.radiationoncology.umn.edu, www.radiology.umn.edu, www.rehabmedicine.umn.edu, www.stemcell.umn.edu, www.surgery.umn.edu, www.uic.umn.edu, www.urology.umn.edu, www.womenshealth.umn.edu, adoption.umn.edu, ald.umn.edu, biologyofaging.umn.edu, bmt.umn.edu, cfam.umn.edu, clhss.umn.edu, cme.umn.edu, coursedirectory.umn.edu, cpd.umn.edu, heart.umn.edu, ibam.umn.edu, immunology.umn.edu, lhi.umn.edu, memorymdt.umn.edu, micab.umn.edu, mld.umn.edu, mpat.umn.edu, mps.umn.edu, preaward.med.umn.edu, sexualhealth.umn.edu, strongwomen.umn.edu, umiidconnects.umn.edu, www.adoption.umn.edu, www.bmt.umn.edu, www.cpd.umn.edu, www.heart.umn.edu, www.immunology.umn.edu, www.lhi.umn.edu, www.micab.umn.edu, www.sexualhealth.umn.edu, med.dev.umn.edu, facultyaffairs.umn.edu, ofa.umn.edu, cqode.umn.edu, cares.umn.edu, youthchat.umn.edu, cge.umn.edu, www.cge.umn.edu, iem.umn.edu, www.iem.umn.edu, traumacare.umn.edu, med.umn.edu, cwhr.umn.edu, espi.umn.edu, thielen.umn.edu","adangol, devel016",med.umn.edu,MED - Medical School,None,True,,True,Drupal
1360,mphysicians,"dev, test, prod","mphysicians.dev.umn.edu, mphysicians.stg.umn.edu, mphysicians.prd.umn.edu, mphysicians.org, mphysicians.net, mphysicians.info, mphysicians.com, www.umphysicians.org, umphysicians.org, umphysicians.com, umphysicians.umn.edu, www.mphysicians.org","adangol, devel016",mphysicians.umn.edu,MED - Medical School,None,True,,True,Drupal
1326,Niedernhofer Lab,prod,"niedernhofer.dev.umn.edu, niedernhofer.stg.umn.edu","adangol, mille177, kholmest",niedernhofer.umn.edu,MED - Medical School,None,True,,True,Drupal
