id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1022,Carlson School Benefactor Impact,"dev, test, prod","benefactor-impact-carlsonschool.dev.umn.edu, benefactor-impact-carlsonschool.stg.umn.edu, benefactor-impact-carlsonschool.prd.umn.edu","ebaur, anderslj, thale, thom8963",benefactor-impact.carlsonschool.umn.edu,CSOM - Carlson School of Management,None,False,,True,Drupal
1023,Supply Chain Management Library Research,"dev, test, prod","library.stg.umn.edu, library.dev.umn.edu, library.dl9.umn.edu, library.msscm.umn.edu",busref,library.umn.edu,CSOM - Carlson School of Management,None,False,,True,Drupal
1646,UMN Neuromodulation Services,"test, prod","neuromod-partnerships.stg.umn.edu, neuromod-partnerships.dev.umn.edu, neuromod-partnerships.dl9.umn.edu","kmolitor, nel01295",neuromod-partnerships.umn.edu,CSOM - Carlson School of Management,Moved from Strategic Mgmt & Entrepreneur (11271) on 2025-05-15,False,,True,Drupal
1645,Writing that Works,"dev, test, prod","writingthatworks.stg.umn.edu, writingthatworks.dev.umn.edu, writingthatworks.dl9.umn.edu, writingthatworks.carlsonschool.umn.edu",vladasg,writingthatworks.umn.edu,CSOM - Carlson School of Management,Moved from Strategic Mgmt & Entrepreneur (11271) on 2025-05-15,False,,True,Drupal
