id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1044,"Children, Youth, and Families at Risk","dev, test, prod","cyfar.org, cyfar.dev.umn.edu, cyfar.stg.umn.edu, cyfar.prd.umn.edu, www.cyfar.org","twigg015, amy",cyfar.umn.edu,EXT - Extension,None,True,,True,Drupal
1053,Climate,"dev, test, prod","climate.dev.umn.edu, climate.stg.umn.edu, climate.prd.umn.edu, www.climate.umn.edu","lamxx025, amy, twigg015",climate.umn.edu,EXT - Extension,None,True,,True,Drupal
1056,Extension,"oittst, dev, test, prod","extension.dev.umn.edu, extension.stg.umn.edu, extension.prd.umn.edu, extension.umn.edu, www.extension.umn.edu, highlights.extension.umn.edu, schoolipm.umn.edu, restoringminnesota.umn.edu, www.restoringminnesota.umn.edu, manure.umn.edu, www.manure.umn.edu, myminnesotawoods.umn.edu, edacenter.umn.edu, www.myminnesotawoods.umn.edu, mnfarmfamilies.cfans.umn.edu, www3.extension.umn.edu, www.local.extension.umn.edu, local.extension.umn.edu, bedbugs.umn.edu, www.bedbugs.umn.edu, extension.oittst.umn.edu, www.mg.umn.edu","amy, twigg015",extension.umn.edu,EXT - Extension,None,True,,True,Drupal
1047,Extension Staff Directory,"dev, test, prod","extensionstaff.dev.umn.edu, extensionstaff.stg.umn.edu","twigg015, amy",extensionstaff.umn.edu,EXT - Extension,None,True,,True,Drupal
1054,myextension.umn.edu,"dev, test, prod","myextension.dev.umn.edu, myextension.stg.umn.edu, www.myextension.umn.edu, myextension.umn.edu","eber0222, amy, twigg015",myextension.umn.edu,EXT - Extension,None,True,,True,Drupal
1045,New Real Life Good Food,"dev, test, prod","reallifegoodfood-d10.dev.umn.edu, reallifegoodfood-d10.stg.umn.edu, reallifegoodfood-d10.prd.umn.edu, www.reallifegoodfood.umn.edu","twigg015, amy",reallifegoodfood.umn.edu,EXT - Extension,None,True,,True,Drupal
1042,The 40-Day Project,"dev, test, prod","40days.dev.umn.edu, 40days.stg.umn.edu","twigg015, amy",40days.umn.edu,EXT - Extension,None,True,,True,Drupal
