id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1613,Sara Algeri,"dev, test, prod","salgeri.dl8.umn.edu, salgeri.stg.umn.edu, salgeri.umn.edu",salgeri,salgeri.umn.edu,CLA - College of Liberal Arts,Moved from School of Statistics(10991) on 2025-05-15,False,,True,Drupal
552,Sensory Aid and Perception Lab,"test, prod","splice.stg.umn.edu, splice.dev.umn.edu, splice.dl9.umn.edu",venn,splice.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
558,Sentience,prod,"sentience-psych.dev.umn.edu, sentience-psych.stg.umn.edu",smoeller,sentience.psych.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
589,Spatial Research,"test, prod","spatial.dev.umn.edu, spatial.stg.umn.edu, spatial.dl8.umn.edu, spatial.cla.umn.edu",manson,spatial.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
548,State of Our Satirical Union,"test, prod","stateofoursatiricalunion.stg.umn.edu, stateofoursatiricalunion.dev.umn.edu, stateofoursatiricalunion.dl9.umn.edu","hargr003, sdierks, silha",stateofoursatiricalunion.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
573,TandemPlus,"test, prod","tandemplus.stg.umn.edu, tandemplus.dev.umn.edu, tandemplus.dl9.umn.edu","prest211, sisom008",tandemplus.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
591,The Many Faces of Reproducibility,"dev, test, prod","reproducibility.dev.umn.edu, reproducibility.stg.umn.edu, www.reproducibility.umn.edu",aclove,reproducibility.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
521,The Minnesota Poll: Public Opinion Research,prod,"mnpoll.umn.edu, mnpoll.dev.umn.edu, mnpoll.stg.umn.edu",grann049,mnpoll.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
567,UMN Drumline,"dev, test, prod","drumline.stg.umn.edu, drumline.dev.umn.edu, drumline.dl9.umn.edu, drumline.umn.edu",limax003,drumline.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
528,UMN GooseChase,prod,"umngoosechase.dev.umn.edu, umngoosechase.stg.umn.edu",wzeitz,umngoosechase.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
579,UMN Racial Justice Resources,prod,"umnrjr.dev.umn.edu, umnrjr.stg.umn.edu",pikex063,umnrjr.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
539,Wearables Research Collaboratory,"test, prod","wrcollab.umn.edu, etrc.stg.umn.edu, etrc.dev.umn.edu, etrc.dl9.umn.edu",ahduin,etrc.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
529,Woodward Lab,prod,"woodwardlab-psych.dev.umn.edu, woodwardlab-psych.stg.umn.edu",smoeller,woodwardlab.psych.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
547,WRIT 3671 / EHI - Green Guys,"test, prod","ehi-gg.stg.umn.edu, ehi-gg.dev.umn.edu, ehi-gg.dl9.umn.edu",lapey002,ehi-gg.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
549,WRIT 3671 / EHI - VR Gals,"test, prod","ehi-vrg.stg.umn.edu, ehi-vrg.dev.umn.edu, ehi-vrg.dl9.umn.edu",lapey002,ehi-vrg.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
562,writing.umn.edu,prod,"writing.dev.umn.edu, writing.stg.umn.edu, writing.dl9.umn.edu",jkt,writing.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
565,XYZ Lab,"dev, test, prod","xyzlab.stg.umn.edu, xyzlab.dev.umn.edu, xyzlab.dl9.umn.edu",schwa966,xyzlab.umn.edu,CLA - College of Liberal Arts,None,False,,True,Drupal
625,Yoga Research,"test, prod","yoga.stg.umn.edu, yoga.dev.umn.edu, yoga.dl8.umn.edu","sweet006, kin",yoga.umn.edu,CLA - College of Liberal Arts,Moved from CLA - PSYCH - Psychology on 2025-05-15,False,,True,Drupal
1644,Ziyue Zhu,"test, prod","zhux0502.stg.umn.edu, zhux0502.dev.umn.edu, zhux0502.dl9.umn.edu",zhux0502,zhux0502.umn.edu,CLA - College of Liberal Arts,Moved from Statistics School of (10991) on 2025-05-15,False,,True,Drupal
