id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1841,College in 3,prod,"collegein3.dev.umn.edu, collegein3.stg.umn.edu","dtadege, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",collegein3.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1847,College of Pharmacy Intranet,"dev, test, prod","intranet-pharmacy-d9.dl9.umn.edu, intranet-pharmacy-d9.stg.umn.edu, intranet-pharmacy-d9.dev.umn.edu, www.intranet.pharmacy.umn.edu, intranet-pharmacy.umn.edu, intranet.pharmacy.umn.edu","dtadege, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",intranet.pharmacy.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1836,Team Dimitri Sandbox,"dev, test","team-dimitri-sandbox.dev.umn.edu, team-dimitri-sandbox.stg.umn.edu",dtadege,team-dimitri-sandbox.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1840,Team Frank Sandbox,dev,"team-3-sandbox.umn.edu, team-3-sandbox.dev.umn.edu, team-3-sandbox.stg.umn.edu","nels2371, ferna692, peake035, batchiso",team-3-sanbox.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1838,Team Matt Sandbox,dev,"team-matt-sandbox.dev.umn.edu, team-matt-sandbox.stg.umn.edu","dtadege, matt, nels2371, kristinw, ehunter",team-matt-sandbox.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1879,Theme,"urtst, dev, prod","theme.dev.umn.edu, theme.stg.umn.edu, theme.urtst.umn.edu","sfroehli, nels2371, dtadege, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",theme.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1855,UR Clone,dev,"ur-clone.dev.umn.edu, ur-clone.stg.umn.edu","nels2371, dtadege, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",ur-clone.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1861,UR D8 Training,"dev, test","ur-training.dev.umn.edu, ur-training.stg.umn.edu","dtadege, nels2371, sfroehli, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",ur-training.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
1837,UR Site Inventory,"dev, test","ur-siteinventory.dev.umn.edu, ur-siteinventory.stg.umn.edu","dtadege, matt, nels2371",ur-siteinventory.umn.edu,UR - University Relations (URel),None,False,,False,Drupal
