id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1953,,,,,freemanlab.umn.edu,CBS - College of Biological Sciences,None,,,True,Google Sites
1954,,,,,www.freemanlab.umn.edu,CBS - College of Biological Sciences,None,,,True,Google Sites
