id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1116,Law D9,"dev, test, prod","law-d9.dev.umn.edu, law-d9.stg.umn.edu, law-d9.prd.umn.edu, www.law.umn.edu, community.law.umn.edu, abajlel.law.umn.edu, admit.law.umn.edu, business.law.umn.edu, corporateinstitute.law.umn.edu, humphrey.law.umn.edu, inside.law.umn.edu, library.law.umn.edu, m.library.law.umn.edu, metro.law.umn.edu, newamericans.law.umn.edu, thelaborlawyer.law.umn.edu, tort.law.umn.edu, www.community.law.umn.edu, www1.law.umn.edu, law.umn.edu","dtrexel, fuchs142, incex011, lim00180, byart",law.umn.edu,LAW,None,True,,True,Drupal
1111,Law Library Digital Special Collections,"dev, test, prod","lawlibrarycollections.dev.umn.edu, lawlibrarycollections.stg.umn.edu",brown288,lawlibrarycollections.umn.edu,LAW,None,True,,True,Drupal
1114,Walter F. Mondale - Spokesman for Reform and Justice in the U.S. Senate,prod,"mondale-librarycollections-law.dev.umn.edu, mondale-librarycollections-law.stg.umn.edu, mondale.librarycollections.law.umn.edu",brown288,mondale-librarycollections.law.umn.edu,LAW,None,True,,True,Drupal
